Food_code,Seq_num,Additional_food_description,Start_date,End_date
12350255.0,2.0,low fat,2021-01-01,2023-12-31
12350255.0,3.0,nonfat,2021-01-01,2023-12-31
12350255.0,4.0,reduced fat,2021-01-01,2023-12-31
12350255.0,5.0,dill,2021-01-01,2023-12-31
13110000.0,1.0,NS as to flavor,2021-01-01,2023-12-31
13110100.0,2.0,other flavors,2021-01-01,2023-12-31
13110100.0,3.0,swirl,2021-01-01,2023-12-31
13110100.0,4.0,in a cup,2021-01-01,2023-12-31
13110100.0,5.0,scoop,2021-01-01,2023-12-31
13110102.0,1.0,"nuts, candy, cookies, chocolate or other ingredients within the ice cream",2021-01-01,2023-12-31
13110102.0,2.0,other flavors,2021-01-01,2023-12-31
13110102.0,3.0,swirl,2021-01-01,2023-12-31
13110102.0,4.0,in a cup,2021-01-01,2023-12-31
13110102.0,5.0,scoop,2021-01-01,2023-12-31
13110110.0,1.0,in a cup,2021-01-01,2023-12-31
13110110.0,2.0,scoop,2021-01-01,2023-12-31
13110112.0,1.0,"nuts, candy, cookies, chocolate, or other ingredients within the ice cream",2021-01-01,2023-12-31
13110112.0,2.0,in a cup,2021-01-01,2023-12-31
13110112.0,3.0,scoop,2021-01-01,2023-12-31
13110200.0,2.0,"soft serve, NFS",2021-01-01,2023-12-31
13110200.0,3.0,"frozen custard, NFS",2021-01-01,2023-12-31
13110200.0,4.0,other flavors,2021-01-01,2023-12-31
13110200.0,5.0,swirl,2021-01-01,2023-12-31
13110200.0,6.0,NS as to ice cream or frozen yogurt,2021-01-01,2023-12-31
13110200.0,7.0,in a cup,2021-01-01,2023-12-31
13110210.0,1.0,frozen custard,2021-01-01,2023-12-31
13110210.0,2.0,NS as to ice cream or frozen yogurt,2021-01-01,2023-12-31
13110210.0,3.0,in a cup,2021-01-01,2023-12-31
13110460.0,1.0,other flavors,2021-01-01,2023-12-31
13110460.0,2.0,swirl,2021-01-01,2023-12-31
13120050.0,1.0,stick,2021-01-01,2023-12-31
13120050.0,2.0,other flavors,2021-01-01,2023-12-31
13120050.0,3.0,coatings other than chocolate,2021-01-01,2023-12-31
13120100.0,1.0,"ice cream bar, NFS",2021-01-01,2023-12-31
13120100.0,19.0,stick,2021-01-01,2023-12-31
13120100.0,20.0,other flavors,2021-01-01,2023-12-31
13120100.0,21.0,"Klondike bar, NFS",2021-01-01,2023-12-31
13120100.0,22.0,"Dove Bar, NFS",2021-01-01,2023-12-31
13120100.0,23.0,with nuts,2021-01-01,2023-12-31
13120110.0,6.0,all flavors,2021-01-01,2023-12-31
13120110.0,7.0,light ice cream candy bar,2021-01-01,2023-12-31
13120110.0,8.0,Snickers,2021-01-01,2023-12-31
13120110.0,9.0,Butterfinger,2021-01-01,2023-12-31
13120140.0,2.0,stick,2021-01-01,2023-12-31
13120140.0,3.0,Klondike Bar,2021-01-01,2023-12-31
13120140.0,4.0,Dove Bar,2021-01-01,2023-12-31
13120140.0,5.0,with nuts,2021-01-01,2023-12-31
13120140.0,6.0,with or without chocolate coating,2021-01-01,2023-12-31
13120500.0,2.0,other flavors,2021-01-01,2023-12-31
13120500.0,3.0,NS as to flavor,2021-01-01,2023-12-31
13120550.0,1.0,Chipwich,2021-01-01,2023-12-31
13120730.0,1.0,other flavors,2021-01-01,2023-12-31
13120730.0,2.0,swirl,2021-01-01,2023-12-31
13120735.0,1.0,other flavors,2021-01-01,2023-12-31
13120735.0,2.0,swirl,2021-01-01,2023-12-31
13120782.0,1.0,other flavors,2021-01-01,2023-12-31
13120782.0,2.0,swirl,2021-01-01,2023-12-31
13120782.0,3.0,McDonald's Cone,2021-01-01,2023-12-31
13120786.0,1.0,other flavors,2021-01-01,2023-12-31
13120786.0,2.0,swirl,2021-01-01,2023-12-31
13120790.0,1.0,"Drumstick, all flavors",2021-01-01,2023-12-31
13120790.0,2.0,"prepackaged cone, NFS",2021-01-01,2023-12-31
13120790.0,3.0,other flavors,2021-01-01,2023-12-31
13120790.0,4.0,swirl,2021-01-01,2023-12-31
13120790.0,5.0,with nuts,2021-01-01,2023-12-31
13120790.0,6.0,sundae cone,2021-01-01,2023-12-31
13120790.0,7.0,Nutty Buddy,2021-01-01,2023-12-31
13120792.0,1.0,with nuts,2021-01-01,2023-12-31
13120800.0,1.0,root beer float,2021-01-01,2023-12-31
13120810.0,1.0,root beer float,2021-01-01,2023-12-31
13121100.0,4.0,ice cream parfait,2021-01-01,2023-12-31
13121300.0,2.0,chocolate sauce or syrup,2021-01-01,2023-12-31
13121400.0,2.0,butterscotch topping,2021-01-01,2023-12-31
13130300.0,15.0,other flavors,2021-01-01,2023-12-31
13130300.0,16.0,swirl,2021-01-01,2023-12-31
13130300.0,17.0,ice cream with sorbet or sherbet,2021-01-01,2023-12-31
13130300.0,18.0,fat or sugar free,2021-01-01,2023-12-31
13130300.0,19.0,reduced fat or sugar,2021-01-01,2023-12-31
13130300.0,20.0,in a cup,2021-01-01,2023-12-31
13130300.0,21.0,scoop,2021-01-01,2023-12-31
13130310.0,5.0,fat or sugar free,2021-01-01,2023-12-31
13130310.0,6.0,reduced fat or sugar,2021-01-01,2023-12-31
13130310.0,7.0,in a cup,2021-01-01,2023-12-31
13130310.0,8.0,scoop,2021-01-01,2023-12-31
13130700.0,3.0,all flavors,2021-01-01,2023-12-31
13130700.0,4.0,McDonald's McFlurry,2021-01-01,2023-12-31
13130700.0,5.0,Dairy Queen Blizzard,2021-01-01,2023-12-31
13135000.0,3.0,Skinny Cow,2021-01-01,2023-12-31
13135000.0,5.0,Weight Watchers,2021-01-01,2023-12-31
13135000.0,8.0,other flavors,2021-01-01,2023-12-31
13135000.0,9.0,NS as to flavor,2021-01-01,2023-12-31
13135000.0,10.0,fat or sugar free,2021-01-01,2023-12-31
13135000.0,11.0,reduced fat or sugar,2021-01-01,2023-12-31
13135010.0,2.0,Skinny Cow,2021-01-01,2023-12-31
13135010.0,3.0,Weight Watchers,2021-01-01,2023-12-31
13135010.0,4.0,fat or sugar free,2021-01-01,2023-12-31
13135010.0,5.0,reduced fat or sugar,2021-01-01,2023-12-31
13140000.0,1.0,stick,2021-01-01,2023-12-31
13140000.0,2.0,other flavors,2021-01-01,2023-12-31
13140000.0,3.0,fat or sugar free,2021-01-01,2023-12-31
13140000.0,4.0,reduced fat or sugar,2021-01-01,2023-12-31
13140000.0,5.0,coatings other than chocolate,2021-01-01,2023-12-31
13140100.0,5.0,stick,2021-01-01,2023-12-31
13140100.0,6.0,other flavors,2021-01-01,2023-12-31
13140100.0,7.0,fat or sugar free,2021-01-01,2023-12-31
13140100.0,8.0,reduced fat or sugar,2021-01-01,2023-12-31
13140100.0,9.0,light Klondike Bar,2021-01-01,2023-12-31
13140100.0,10.0,with nuts,2021-01-01,2023-12-31
13140115.0,1.0,stick,2021-01-01,2023-12-31
13140115.0,2.0,other flavors,2021-01-01,2023-12-31
13140115.0,3.0,fat or sugar free,2021-01-01,2023-12-31
13140115.0,4.0,reduced fat or sugar,2021-01-01,2023-12-31
13140115.0,5.0,with nuts,2021-01-01,2023-12-31
13140115.0,6.0,with or without chocolate coating,2021-01-01,2023-12-31
13140700.0,1.0,Dreamsicle,2021-01-01,2023-12-31
13142100.0,1.0,light sundae cone,2021-01-01,2023-12-31
13142100.0,2.0,other flavors,2021-01-01,2023-12-31
13142100.0,3.0,swirl,2021-01-01,2023-12-31
13142100.0,4.0,any topping,2021-01-01,2023-12-31
13142100.0,5.0,fat or sugar free,2021-01-01,2023-12-31
13142100.0,6.0,reduced fat or sugar,2021-01-01,2023-12-31
13142110.0,1.0,any topping,2021-01-01,2023-12-31
13142110.0,2.0,fat or sugar free,2021-01-01,2023-12-31
13142110.0,3.0,reduced fat or sugar,2021-01-01,2023-12-31
13150000.0,2.0,sherbet push pop,2021-01-01,2023-12-31
13161600.0,2.0,sugar free Fudgesicle,2021-01-01,2023-12-31
13200110.0,1.0,"pudding, NFS",2021-01-01,2023-12-31
13210110.0,1.0,with raisins,2021-01-01,2023-12-31
13210350.0,2.0,Leche flan,2021-01-01,2023-12-31
13210520.0,1.0,"tapioca, NFS",2021-01-01,2023-12-31
13210520.0,2.0,home recipe,2021-01-01,2023-12-31
13210520.0,3.0,sugar free,2021-01-01,2023-12-31
13220110.0,2.0,home recipe,2021-01-01,2023-12-31
13220120.0,2.0,home recipe,2021-01-01,2023-12-31
13220210.0,4.0,home recipe,2021-01-01,2023-12-31
13220220.0,4.0,home recipe,2021-01-01,2023-12-31
13230110.0,2.0,canned,2021-01-01,2023-12-31
13230120.0,2.0,canned,2021-01-01,2023-12-31
13230130.0,4.0,"chocolate and nonchocolate flavor, canned",2021-01-01,2023-12-31
13230140.0,4.0,"chocolate and nonchocolate flavor, canned",2021-01-01,2023-12-31
13230500.0,2.0,canned,2021-01-01,2023-12-31
13230500.0,4.0,sugar free,2021-01-01,2023-12-31
13250000.0,1.0,all flavors,2021-01-01,2023-12-31
13252200.0,2.0,milk dessert,2021-01-01,2023-12-31
13252500.0,1.0,with nuts,2021-01-01,2023-12-31
13252500.0,2.0,made from milk and/or cream and/or Ricotta cheese,2021-01-01,2023-12-31
14101010.0,1.0,Gorgonzola,2021-01-01,2023-12-31
14101010.0,2.0,Stilton,2021-01-01,2023-12-31
14102010.0,1.0,Beer,2021-01-01,2023-12-31
14102010.0,2.0,Elbinger,2021-01-01,2023-12-31
14102010.0,3.0,Zweizeitige,2021-01-01,2023-12-31
14102010.0,4.0,Wilstermarsch,2021-01-01,2023-12-31
14102010.0,5.0,Bondost,2021-01-01,2023-12-31
14102010.0,6.0,Oka,2021-01-01,2023-12-31
14102010.0,7.0,Havarti,2021-01-01,2023-12-31
14102010.0,8.0,Tilsit,2021-01-01,2023-12-31
14104100.0,1.0,Coon,2021-01-01,2023-12-31
14104100.0,2.0,sharp cheese,2021-01-01,2023-12-31
14104100.0,3.0,Tillamook,2021-01-01,2023-12-31
14104100.0,4.0,Hoop,2021-01-01,2023-12-31
14104100.0,5.0,Pioneer,2021-01-01,2023-12-31
14104100.0,6.0,New York,2021-01-01,2023-12-31
14104100.0,7.0,Wisconsin,2021-01-01,2023-12-31
14104100.0,8.0,Longhorn,2021-01-01,2023-12-31
14104110.0,1.0,lowfat,2021-01-01,2023-12-31
14104110.0,2.0,part skim,2021-01-01,2023-12-31
14104110.0,3.0,made from 2% milk,2021-01-01,2023-12-31
14104110.0,4.0,Kraft natural reduced fat cheese,2021-01-01,2023-12-31
14104110.0,5.0,Weight Watchers reduced fat cheddar cheese,2021-01-01,2023-12-31
14104110.0,6.0,"Colby/Colby Jack, reduced fat",2021-01-01,2023-12-31
14104115.0,1.0,Kraft nonfat natural cheese,2021-01-01,2023-12-31
14104700.0,1.0,Chevres,2021-01-01,2023-12-31
14105010.0,1.0,Caciocavallo,2021-01-01,2023-12-31
14105010.0,2.0,Delft,2021-01-01,2023-12-31
14106200.0,1.0,Monterey Jack cheese,2021-01-01,2023-12-31
14106200.0,2.0,Pepper Jack cheese,2021-01-01,2023-12-31
14106500.0,1.0,Kraft Light Naturals Monterey Jack Cheese,2021-01-01,2023-12-31
14106500.0,2.0,lowfat,2021-01-01,2023-12-31
14106500.0,3.0,part skim,2021-01-01,2023-12-31
14106500.0,4.0,made from 2% milk,2021-01-01,2023-12-31
14106500.0,5.0,"Pepper Jack cheese, reduced fat",2021-01-01,2023-12-31
14107010.0,1.0,pizza cheese,2021-01-01,2023-12-31
14107010.0,4.0,cheese curds,2021-01-01,2023-12-31
14107030.0,2.0,Chedarella Cheese,2021-01-01,2023-12-31
14107030.0,3.0,string cheese,2021-01-01,2023-12-31
14107030.0,4.0,"cheese sticks, NS as to type of cheese",2021-01-01,2023-12-31
14107030.0,5.0,Poly-O,2021-01-01,2023-12-31
14107030.0,6.0,Stringsters,2021-01-01,2023-12-31
14107030.0,7.0,County Line,2021-01-01,2023-12-31
14107030.0,8.0,Richfood,2021-01-01,2023-12-31
14107030.0,9.0,Mootown Snackers,2021-01-01,2023-12-31
14107030.0,10.0,Sorrento,2021-01-01,2023-12-31
14107030.0,11.0,lowfat,2021-01-01,2023-12-31
14107030.0,12.0,reduced fat,2021-01-01,2023-12-31
14107030.0,13.0,made with 2% milk,2021-01-01,2023-12-31
14107040.0,1.0,Sorrento Reduced Sodium String Cheese,2021-01-01,2023-12-31
14107040.0,2.0,less or lower sodium products,2021-01-01,2023-12-31
14107060.0,3.0,fat free cheese sticks,2021-01-01,2023-12-31
14107060.0,4.0,fat free string cheese,2021-01-01,2023-12-31
14107250.0,1.0,lowfat,2021-01-01,2023-12-31
14107250.0,2.0,part skim,2021-01-01,2023-12-31
14107250.0,3.0,made with 2% milk,2021-01-01,2023-12-31
14108010.0,1.0,"Romano, grated",2021-01-01,2023-12-31
14108010.0,2.0,"Asiago, aged",2021-01-01,2023-12-31
14108015.0,1.0,Kraft Reduced Fat Grated Topping,2021-01-01,2023-12-31
14108015.0,2.0,lowfat,2021-01-01,2023-12-31
14108015.0,3.0,part skim,2021-01-01,2023-12-31
14108015.0,4.0,made with 2% milk,2021-01-01,2023-12-31
14108020.0,1.0,Romano,2021-01-01,2023-12-31
14108020.0,2.0,"Asiago, fresh",2021-01-01,2023-12-31
14108020.0,3.0,fresh grated,2021-01-01,2023-12-31
14108060.0,1.0,Kraft Free Nonfat Grated Topping,2021-01-01,2023-12-31
14108420.0,2.0,lowfat,2021-01-01,2023-12-31
14108420.0,3.0,part skim,2021-01-01,2023-12-31
14108420.0,4.0,made from 2% milk,2021-01-01,2023-12-31
14109010.0,1.0,Emmentaler,2021-01-01,2023-12-31
14109010.0,3.0,Jarlsburg,2021-01-01,2023-12-31
14109010.0,4.0,Samsoe,2021-01-01,2023-12-31
14109010.0,5.0,Danbo,2021-01-01,2023-12-31
14109010.0,6.0,Sweitzer,2021-01-01,2023-12-31
14109010.0,7.0,Sapsago,2021-01-01,2023-12-31
14109020.0,1.0,less or lower sodium products,2021-01-01,2023-12-31
14109030.0,1.0,lowfat,2021-01-01,2023-12-31
14109030.0,2.0,part skim,2021-01-01,2023-12-31
14109030.0,3.0,made from 2% milk,2021-01-01,2023-12-31
14109040.0,1.0,made from skim milk,2021-01-01,2023-12-31
14110010.0,1.0,less or lower sodium products,2021-01-01,2023-12-31
14110010.0,2.0,"Colby, reduced sodium",2021-01-01,2023-12-31
14110050.0,1.0,Indian cheese,2021-01-01,2023-12-31
14120010.0,1.0,Kraft Mexican Four Cheese,2021-01-01,2023-12-31
14120010.0,2.0,Sargento Mexican 4 Cheese,2021-01-01,2023-12-31
14120020.0,1.0,Kraft Mexican Four Cheese made with 2% Milk,2021-01-01,2023-12-31
14120020.0,2.0,Sargento Mexican 4 Cheese Reduced Fat,2021-01-01,2023-12-31
14120020.0,3.0,lowfat,2021-01-01,2023-12-31
14120020.0,4.0,part skim,2021-01-01,2023-12-31
14120020.0,5.0,made from 2% milk,2021-01-01,2023-12-31
14131000.0,1.0,Queso Ranchero Seco,2021-01-01,2023-12-31
14131500.0,1.0,Oaxacan-style string cheese,2021-01-01,2023-12-31
14133000.0,2.0,Queso Ranchero,2021-01-01,2023-12-31
14133000.0,3.0,"Mexican cheese, NFS",2021-01-01,2023-12-31
14201010.0,1.0,regular (4% fat) cottage cheese,2021-01-01,2023-12-31
14201200.0,1.0,pressed cheese,2021-01-01,2023-12-31
14202010.0,1.0,creamed or uncreamed,2021-01-01,2023-12-31
14202010.0,2.0,large or small curd,2021-01-01,2023-12-31
14202010.0,3.0,"cottage cheese salad, NFS",2021-01-01,2023-12-31
14203010.0,1.0,baker's,2021-01-01,2023-12-31
14203010.0,3.0,dutch,2021-01-01,2023-12-31
14203010.0,4.0,skim,2021-01-01,2023-12-31
14203010.0,6.0,Quark Nonfat Soft Spreadable Cheese,2021-01-01,2023-12-31
14203010.0,7.0,pot,2021-01-01,2023-12-31
14203020.0,1.0,Friendship Nonfat Cottage Cheese,2021-01-01,2023-12-31
14203020.0,2.0,nonfat cottage cheese,2021-01-01,2023-12-31
14203020.0,3.0,Light N Lively Free Nonfat Cottage Cheese,2021-01-01,2023-12-31
14203510.0,1.0,"Queso del pais, Blanco",2021-01-01,2023-12-31
14204010.0,1.0,1-2% fat,2021-01-01,2023-12-31
14206010.0,1.0,no salt added,2021-01-01,2023-12-31
14207010.0,1.0,Lactaid,2021-01-01,2023-12-31
14303010.0,1.0,Neufchatel,2021-01-01,2023-12-31
14303010.0,2.0,reduced fat,2021-01-01,2023-12-31
14303010.0,3.0,1/3 less fat,2021-01-01,2023-12-31
14303010.0,4.0,plain or flavored,2021-01-01,2023-12-31
14410120.0,1.0,lowfat,2021-01-01,2023-12-31
14410120.0,2.0,part skim,2021-01-01,2023-12-31
14410120.0,3.0,made from 2% milk,2021-01-01,2023-12-31
14410210.0,1.0,less or lower sodium products,2021-01-01,2023-12-31
14410330.0,1.0,Velveeta 2% milk or light,2021-01-01,2023-12-31
14410330.0,2.0,Laughing Cow Spreadable Cheese Wedges & Bites,2021-01-01,2023-12-31
14410330.0,3.0,lowfat,2021-01-01,2023-12-31
14410330.0,4.0,part skim,2021-01-01,2023-12-31
14410330.0,5.0,made with 2% milk,2021-01-01,2023-12-31
14410380.0,5.0,plain or flavored,2021-01-01,2023-12-31
14410500.0,1.0,Handi-Snack cheese container,2021-01-01,2023-12-31
14410600.0,1.0,pepper cheese,2021-01-01,2023-12-31
14410600.0,2.0,pimiento,2021-01-01,2023-12-31
14420100.0,1.0,Velveeta,2021-01-01,2023-12-31
14420100.0,2.0,Cheez Whiz (all flavors),2021-01-01,2023-12-31
14420100.0,5.0,"cheese spread, NFS",2021-01-01,2023-12-31
14420100.0,6.0,Kraft Cheese Spreads,2021-01-01,2023-12-31
14420100.0,7.0,Kraft Bacon Cheese Spread,2021-01-01,2023-12-31
14420100.0,8.0,Original Laughing Cow Cheese Wedges & Bites,2021-01-01,2023-12-31
14420160.0,1.0,Swiss Almond cold pack cheese food,2021-01-01,2023-12-31
14420200.0,8.0,Rondele Cheese Spread,2021-01-01,2023-12-31
14420200.0,11.0,plain or flavored,2021-01-01,2023-12-31
14420300.0,1.0,Easy Cheese,2021-01-01,2023-12-31
14502000.0,1.0,American,2021-01-01,2023-12-31
14502000.0,2.0,cheddar,2021-01-01,2023-12-31
14502000.0,3.0,mozzarella,2021-01-01,2023-12-31
14502000.0,4.0,"imitation cheese, NFS",2021-01-01,2023-12-31
14610200.0,1.0,Jell-O,2021-01-01,2023-12-31
14610210.0,1.0,Jell-O,2021-01-01,2023-12-31
14610250.0,1.0,Jell-O,2021-01-01,2023-12-31
14610520.0,2.0,cheese with nuts,2021-01-01,2023-12-31
14620130.0,1.0,clam dip,2021-01-01,2023-12-31
14620130.0,2.0,crab dip,2021-01-01,2023-12-31
14620130.0,3.0,shrimp dip,2021-01-01,2023-12-31
14620130.0,4.0,tuna dip,2021-01-01,2023-12-31
14620150.0,1.0,chili con queso,2021-01-01,2023-12-31
14620150.0,2.0,jalapeno cheddar,2021-01-01,2023-12-31
14620150.0,3.0,salsa con queso,2021-01-01,2023-12-31
14620200.0,2.0,cheese other than blue or cream cheese,2021-01-01,2023-12-31
14620300.0,1.0,cheese and tomato sauce from pizza crust of any thickness,2021-01-01,2023-12-31
14620310.0,1.0,"cheese, tomato sauce, and vegetables from pizza crust of any thickness",2021-01-01,2023-12-31
14620320.0,1.0,"cheese, tomato sauce, and meat from pizza crust of any thickness",2021-01-01,2023-12-31
14620320.0,3.0,"all meat, poultry or seafood including pepperoni",2021-01-01,2023-12-31
14620330.0,1.0,"cheese, tomato sauce, meat, and vegetables from pizza crust of any thickness",2021-01-01,2023-12-31
14620330.0,3.0,"all meat, poultry or seafood including pepperoni",2021-01-01,2023-12-31
14640004.0,1.0,"multigrain, whole grain, whole wheat",2021-01-01,2023-12-31
14640008.0,3.0,"other cheese such as Swiss, mozzarella, provolone",2021-01-01,2023-12-31
14640010.0,1.0,"other cheese such as Swiss, mozzarella, provolone",2021-01-01,2023-12-31
14640010.0,2.0,"multigrain, whole grain, whole wheat",2021-01-01,2023-12-31
14640014.0,5.0,"fat free, part skim, or cheese made from 2% milk",2021-01-01,2023-12-31
14640016.0,3.0,"fat free, part skim, or cheese made from 2% milk",2021-01-01,2023-12-31
14640016.0,4.0,"multigrain, whole grain, whole wheat",2021-01-01,2023-12-31
14640110.0,1.0,"multigrain, whole grain, whole wheat",2021-01-01,2023-12-31
14640125.0,3.0,"other cheese such as Swiss, mozzarella, provolone",2021-01-01,2023-12-31
14640130.0,1.0,"other cheese such as Swiss, mozzarella, provolone",2021-01-01,2023-12-31
14640130.0,2.0,"multigrain, whole grain, whole wheat",2021-01-01,2023-12-31
14640155.0,5.0,"fat free, part skim, or cheese made from 2% milk",2021-01-01,2023-12-31
14640160.0,3.0,"fat free, part skim, or cheese made from 2% milk",2021-01-01,2023-12-31
14640160.0,4.0,"multigrain, whole grain, whole wheat",2021-01-01,2023-12-31
14650160.0,1.0,cream sauce,2021-01-01,2023-12-31
14660200.0,1.0,fried cheese served in a restaurant,2021-01-01,2023-12-31
14660200.0,2.0,mozzarella en carossa,2021-01-01,2023-12-31
14660200.0,3.0,Banquet,2021-01-01,2023-12-31
14660200.0,6.0,fried mozzarella,2021-01-01,2023-12-31
14660200.0,8.0,any cheese,2021-01-01,2023-12-31
14670000.0,1.0,Caprese Salad,2021-01-01,2023-12-31
21101140.0,1.0,shoulder,2021-01-01,2023-12-31
21101160.0,1.0,flat iron,2021-01-01,2023-12-31
21101160.0,2.0,skirt,2021-01-01,2023-12-31
21101170.0,1.0,prime rib,2021-01-01,2023-12-31
21101170.0,2.0,delmonico,2021-01-01,2023-12-31
21101180.0,1.0,prime rib,2021-01-01,2023-12-31
21101180.0,2.0,delmonico,2021-01-01,2023-12-31
21101190.0,1.0,prime rib,2021-01-01,2023-12-31
21101190.0,2.0,delmonico,2021-01-01,2023-12-31
21102140.0,1.0,London broil,2021-01-01,2023-12-31
21102150.0,1.0,bottom,2021-01-01,2023-12-31
21102150.0,2.0,short,2021-01-01,2023-12-31
21102150.0,3.0,top,2021-01-01,2023-12-31
21102160.0,1.0,bottom,2021-01-01,2023-12-31
21102160.0,2.0,short,2021-01-01,2023-12-31
21102160.0,3.0,top,2021-01-01,2023-12-31
21102170.0,1.0,bottom,2021-01-01,2023-12-31
21102170.0,2.0,short,2021-01-01,2023-12-31
21102170.0,3.0,top,2021-01-01,2023-12-31
21102180.0,1.0,New York strip,2021-01-01,2023-12-31
21102190.0,1.0,New York strip,2021-01-01,2023-12-31
21103140.0,1.0,New York strip,2021-01-01,2023-12-31
21103150.0,1.0,porterhouse,2021-01-01,2023-12-31
21103160.0,1.0,porterhouse,2021-01-01,2023-12-31
21103170.0,1.0,porterhouse,2021-01-01,2023-12-31
21103180.0,1.0,filet mignon,2021-01-01,2023-12-31
21104110.0,2.0,chicken fried steak,2021-01-01,2023-12-31
21304200.0,2.0,barbecued,2021-01-01,2023-12-31
21304200.0,3.0,rib tips,2021-01-01,2023-12-31
21304200.0,4.0,with sauce,2021-01-01,2023-12-31
21305000.0,3.0,barbacoa de cabeza carne,2021-01-01,2023-12-31
21305000.0,4.0,"barbecued, no sauce added",2021-01-01,2023-12-31
21305000.0,5.0,"""barbacoa de cabeza carne de res sin salsa""",2021-01-01,2023-12-31
21401000.0,3.0,any cut,2021-01-01,2023-12-31
21407000.0,5.0,sauerbraten,2021-01-01,2023-12-31
21500310.0,2.0,"hamburger, no bread",2021-01-01,2023-12-31
21601010.0,1.0,less or lower sodium,2021-01-01,2023-12-31
21602100.0,1.0,Slim Jim,2021-01-01,2023-12-31
21602100.0,2.0,Big Jerk,2021-01-01,2023-12-31
21602100.0,3.0,Super Jerk,2021-01-01,2023-12-31
21602100.0,4.0,Giant Jerk,2021-01-01,2023-12-31
21701010.0,4.0,any stage,2021-01-01,2023-12-31
21701010.0,5.0,with gravy,2021-01-01,2023-12-31
22002000.0,1.0,patty,2021-01-01,2023-12-31
22002050.0,1.0,shredded,2021-01-01,2023-12-31
22101000.0,1.0,NS as to coated,2021-01-01,2023-12-31
22101010.0,1.0,NS as to coated,2021-01-01,2023-12-31
22101020.0,1.0,NS as to coated,2021-01-01,2023-12-31
22201100.0,1.0,cutlet,2021-01-01,2023-12-31
22201100.0,2.0,NS as to coated,2021-01-01,2023-12-31
22201110.0,1.0,cutlet,2021-01-01,2023-12-31
22201110.0,2.0,NS as to coated,2021-01-01,2023-12-31
22201120.0,1.0,cutlet,2021-01-01,2023-12-31
22201120.0,2.0,NS as to coated,2021-01-01,2023-12-31
22201400.0,1.0,cutlet,2021-01-01,2023-12-31
22311000.0,5.0,sliced,2021-01-01,2023-12-31
22321110.0,1.0,patty,2021-01-01,2023-12-31
22600110.0,1.0,less or lower sodium,2021-01-01,2023-12-31
22600210.0,1.0,less or lower sodium,2021-01-01,2023-12-31
22602010.0,1.0,less or lower sodium,2021-01-01,2023-12-31
22621100.0,1.0,hog jowl,2021-01-01,2023-12-31
22621100.0,2.0,salt pork,2021-01-01,2023-12-31
22700000.0,1.0,barbecue,2021-01-01,2023-12-31
22700000.0,2.0,with or without sauce,2021-01-01,2023-12-31
22701000.0,3.0,spareribs,2021-01-01,2023-12-31
22701000.0,4.0,baby back,2021-01-01,2023-12-31
22701000.0,5.0,barbecue,2021-01-01,2023-12-31
22701000.0,6.0,with or without sauce,2021-01-01,2023-12-31
22704010.0,1.0,pork skin,2021-01-01,2023-12-31
22705010.0,1.0,"tail, head, snout, miscellaneous parts",2021-01-01,2023-12-31
22707020.0,1.0,pickled pork,2021-01-01,2023-12-31
22709010.0,1.0,snack type,2021-01-01,2023-12-31
22810010.0,2.0,any stage,2021-01-01,2023-12-31
